454644,2018-04-06 04:28:51.487924+00,tagnews 1.0.2,0.999932514377795,41285
454827,2018-04-06 04:30:16.308743+00,tagnews 1.0.2,0.999957526779854,41468
455173,2018-04-06 04:32:55.179449+00,tagnews 1.0.2,0.999821831521301,41814
455502,2018-04-06 04:35:29.797379+00,tagnews 1.0.2,0.9940498113056808,42143
456716,2018-04-06 04:44:32.849651+00,tagnews 1.0.2,0.999961883077523,43358
456743,2018-04-06 04:44:48.129377+00,tagnews 1.0.2,0.9987215691119841,43385
456919,2018-04-06 04:46:15.348864+00,tagnews 1.0.2,0.996019288106398,43561
458050,2018-04-06 04:54:19.302708+00,tagnews 1.0.2,0.9993353177410541,44693
458612,2018-04-06 04:58:31.585818+00,tagnews 1.0.2,0.999763479278445,45258
459247,2018-04-06 05:05:17.177699+00,tagnews 1.0.2,0.999990625335827,45893
460128,2018-04-06 05:11:18.605209+00,tagnews 1.0.2,0.999280568333766,46775
462082,2018-04-06 05:27:49.933989+00,tagnews 1.0.2,0.9950200701456091,48729
462197,2018-04-06 05:28:49.150032+00,tagnews 1.0.2,0.9999563025328101,48844
462763,2018-04-06 05:33:39.208501+00,tagnews 1.0.2,0.9748915463006659,49410
462861,2018-04-06 05:34:32.21537+00,tagnews 1.0.2,0.999902057604043,49508
463230,2018-04-06 05:37:56.046095+00,tagnews 1.0.2,0.970866810059109,49877
463503,2018-04-06 05:40:14.403119+00,tagnews 1.0.2,0.99998312138762,50150
463566,2018-04-06 05:40:37.989571+00,tagnews 1.0.2,0.9980388322708241,50213
465200,2018-04-06 05:56:07.073744+00,tagnews 1.0.2,0.9990563369576341,51847
468197,2018-04-06 06:23:15.16018+00,tagnews 1.0.2,0.991792189765103,54842
468534,2018-04-06 06:25:35.139858+00,tagnews 1.0.2,0.958470122453446,55179
469070,2018-04-06 06:30:21.631662+00,tagnews 1.0.2,0.9686817967840691,55715
470552,2018-04-06 06:43:31.037555+00,tagnews 1.0.2,0.8364730951481021,57198
473190,2018-04-06 07:07:26.558123+00,tagnews 1.0.2,0.9998427982345229,59836
474365,2018-04-06 07:17:21.629259+00,tagnews 1.0.2,0.993368609555442,61012
476753,2018-04-06 07:38:48.390438+00,tagnews 1.0.2,0.979647672285945,63400
478386,2018-04-06 07:53:21.752056+00,tagnews 1.0.2,0.9998707522999699,65035
480555,2018-04-06 08:14:11.008589+00,tagnews 1.0.2,0.9999905644348609,67236
481736,2018-04-06 08:24:46.143439+00,tagnews 1.0.2,0.9999735324118729,68418
483229,2018-04-06 08:37:52.981673+00,tagnews 1.0.2,0.998722540113115,69912
485434,2018-04-06 08:57:40.113594+00,tagnews 1.0.2,0.999956061899953,72118
485704,2018-04-06 09:00:07.734735+00,tagnews 1.0.2,0.9966953367030259,72388
486764,2018-04-06 09:11:15.79203+00,tagnews 1.0.2,0.999999995791257,73448
488530,2018-04-06 09:26:44.089235+00,tagnews 1.0.2,0.999999379410256,75216
495894,2018-04-06 10:32:37.213045+00,tagnews 1.0.2,0.850137749373633,82579
496553,2018-04-06 10:38:34.97207+00,tagnews 1.0.2,0.9924110987696201,83238
500625,2018-04-06 11:15:45.916888+00,tagnews 1.0.2,0.999156888223627,87395
502458,2018-04-06 11:31:38.623962+00,tagnews 1.0.2,0.882024233461135,89229
502569,2018-04-06 11:32:34.054387+00,tagnews 1.0.2,0.958935620727529,89340
503529,2018-04-06 11:40:49.540528+00,tagnews 1.0.2,0.999999819683657,90300
506435,2018-04-06 12:09:13.894198+00,tagnews 1.0.2,0.9834792358832529,93186
508911,2018-04-06 12:30:32.621998+00,tagnews 1.0.2,0.9909569741528249,95696
509093,2018-04-06 12:32:18.966048+00,tagnews 1.0.2,0.9994251820694878,95878
509840,2018-04-06 12:39:07.907143+00,tagnews 1.0.2,0.8938211504391371,96626
510712,2018-04-06 12:46:44.622491+00,tagnews 1.0.2,0.971614759823332,97498
512287,2018-04-06 13:01:23.186715+00,tagnews 1.0.2,0.9965297264450641,99074
513846,2018-04-06 13:16:41.237403+00,tagnews 1.0.2,0.9704859247195791,100613
515657,2018-04-06 13:32:38.744919+00,tagnews 1.0.2,0.954020749541957,102426
517424,2018-04-06 13:47:53.37133+00,tagnews 1.0.2,0.997240855815028,104195
517998,2018-04-06 13:53:25.454101+00,tagnews 1.0.2,0.9757197302439141,104769
518552,2018-04-06 13:58:38.028437+00,tagnews 1.0.2,0.9993890766099609,105323
518677,2018-04-06 13:59:46.477226+00,tagnews 1.0.2,0.9999780090434369,105448
524769,2018-04-06 14:57:07.054387+00,tagnews 1.0.2,0.990879472312423,111528
526288,2018-04-06 15:12:46.065586+00,tagnews 1.0.2,0.9879409794241659,113051
529147,2018-04-06 15:38:49.060281+00,tagnews 1.0.2,0.994949444905879,115911
530970,2018-04-06 15:55:33.658244+00,tagnews 1.0.2,0.882956013046408,117734
533538,2018-04-06 16:20:58.608939+00,tagnews 1.0.2,0.9711512547468101,120335
535302,2018-04-06 16:37:05.105515+00,tagnews 1.0.2,0.999503760885142,122099
535934,2018-04-06 16:43:16.157578+00,tagnews 1.0.2,0.9824582881289871,122731
536558,2018-04-06 16:48:33.24415+00,tagnews 1.0.2,0.982084379926403,123355
539996,2018-04-06 17:22:16.99816+00,tagnews 1.0.2,0.9990918074719849,126770
541652,2018-04-06 17:37:29.886626+00,tagnews 1.0.2,0.9353761008935699,128426
543529,2018-04-06 17:55:04.313779+00,tagnews 1.0.2,0.998956835753538,130303
543701,2018-04-06 17:56:31.772315+00,tagnews 1.0.2,0.999911578528163,130475
548251,2018-04-06 18:41:09.706316+00,tagnews 1.0.2,0.959968104909423,135002
548648,2018-04-06 18:44:57.907709+00,tagnews 1.0.2,0.999339966721515,135399
549758,2018-04-06 18:55:25.935354+00,tagnews 1.0.2,0.9999164917729771,136509
550063,2018-04-06 18:58:16.794197+00,tagnews 1.0.2,0.9411575466816129,136814
550265,2018-04-06 19:00:29.434525+00,tagnews 1.0.2,0.9999999999897758,137016
552239,2018-04-06 19:20:26.987478+00,tagnews 1.0.2,0.999560641786073,138960
552564,2018-04-06 19:23:30.756291+00,tagnews 1.0.2,0.996322075543557,139285
553499,2018-04-06 19:32:01.82124+00,tagnews 1.0.2,0.9992859429806569,140220
