1770272,0.7877641940167428,17,491582
1770273,0.11699084302303901,31,491582
1770274,0.0579770078761678,26,491582
1771153,0.999973199132512,22,492024
1771154,0.9974918039980141,2,492024
1771155,0.996443443366954,24,492024
1771156,0.855992834108203,13,492024
1771697,0.999808315805894,2,492289
1771698,0.9685338977143979,24,492289
1771699,0.8551747030218699,31,492289
1771700,0.0584751788688676,37,492289
1773189,0.9999004512399681,35,493040
1775617,0.999999980935647,13,494190
1775618,0.88937033182902,26,494190
1775619,0.192764295203325,15,494190
1775620,0.130296439844211,2,494190
1775621,0.0943518693305931,17,494190
1780908,0.999483423538713,23,496875
1780909,0.9503704940547522,2,496875
1780910,0.560105524157855,31,496875
1780911,0.42919977662230896,17,496875
1788877,0.999156888223627,38,500625
1788878,0.773147836214469,28,500625
1788879,0.207263317213362,2,500625
1788880,0.0662591373409455,31,500625
1789677,0.999933181042262,22,501009
1789678,0.9964594502291171,37,501009
1789679,0.944675626087213,34,501009
1789680,0.8746511329081279,13,501009
1789681,0.7596665323132691,2,501009
1789682,0.189383235796307,31,501009
1789683,0.10479572716203099,17,501009
1791324,0.995632505923119,2,501808
1791325,0.9950589595859441,31,501808
1791326,0.9199976676619209,26,501808
1791327,0.898591301712659,17,501808
1792921,0.999987595846957,26,502490
1792922,0.997853445302844,17,502490
1792923,0.994487805889626,3,502490
1792924,0.9718658795421,22,502490
1792925,0.963723439659013,13,502490
1792926,0.9635465795378299,2,502490
1792927,0.957838519695616,7,502490
1792928,0.924017058780182,4,502490
1792929,0.9125416066043851,16,502490
1792930,0.0994043133968231,31,502490
1793057,0.9965366249994351,1,502547
1793058,0.9955004571271769,2,502547
1793059,0.959340805834143,18,502547
1793642,0.9524503271232819,2,502889
1793643,0.871490908888509,18,502889
1793644,0.127194242015269,15,502889
1795268,0.99984092412567,31,503875
1802396,0.985260566422226,6,507757
1802397,0.938062417458152,21,507757
1802398,0.05293368265083401,13,507757
1802442,0.9996901103399721,2,507786
1802443,0.9314745652358492,18,507786
1807825,0.971614759823332,14,510712
1808863,0.9922923576575211,29,511271
1810953,0.99993577514431,10,512592
1810954,0.8240358951530009,15,512592
1810955,0.629299926473989,2,512592
1810956,0.173550859226597,17,512592
1813764,0.9911938024182759,31,514308
1813765,0.8802274536122181,36,514308
1814230,0.9138501467819742,9,514617
1814231,0.0823093755493397,3,514617
1814232,0.0613103708012111,17,514617
1815335,0.9999860022949809,13,515297
1815336,0.9989593885357042,26,515297
1815337,0.9939350692650871,24,515297
1815338,0.7191500166155699,2,515297
1815339,0.286043430690976,15,515297
1815340,0.121847657115517,17,515297
1817209,0.994323934760144,26,516352
1817210,0.900648095435017,9,516352
1817211,0.166974845258858,31,516352
1817212,0.08518194449923798,15,516352
1817213,0.0627749910327947,3,516352
1817214,0.0571036489771552,4,516352
1817283,0.999935627754646,23,516386
1819395,0.9991068685300749,35,517535
1819396,0.876252778320918,3,517535
1819397,0.850453968985116,19,517535
1819398,0.6891822361959771,15,517535
1819399,0.390759524529325,26,517535
1819400,0.147288135433267,31,517535
1819401,0.0630414633698835,4,517535
1819402,0.0512490685664741,25,517535
1819640,0.98407007504748,26,517769
1819641,0.96188795105546,4,517769
1819642,0.9324856649997829,7,517769
1819643,0.89562641296796,5,517769
1819644,0.260752149269792,13,517769
1819645,0.111133236750355,37,517769
1819646,0.06531870793464499,3,517769
1821190,0.9999780090434369,13,518677
1821191,0.99930977500715,26,518677
1821192,0.981605699481643,3,518677
1821193,0.9716965682024259,7,518677
1821194,0.929087532940493,37,518677
1821195,0.22271820902017803,17,518677
1821196,0.16078467730440898,2,518677
1821197,0.11246568056200999,4,518677
1822470,0.999966351973624,13,519589
1822471,0.869456933680077,2,519589
1825150,0.9967965743400659,26,521136
1825151,0.986561524072189,13,521136
1825152,0.768133117286275,2,521136
1825153,0.648938439326962,17,521136
1826840,0.9826979416411509,3,522104
1826841,0.8818212514641279,17,522104
1826842,0.826271061099427,37,522104
1826843,0.0921289270825522,2,522104
1833726,0.8428486532137309,17,526095
1833727,0.8010490037093709,15,526095
1833728,0.785274438598582,12,526095
1833729,0.08589278810387202,10,526095
1833730,0.0584832663199732,2,526095
1833731,0.0552993057037779,3,526095
1833750,0.99871130956743,14,526113
1839881,0.9947046965727321,36,529649
1839882,0.8533411731057241,31,529649
1846716,0.9792654478542471,17,533365
1846717,0.916573151297748,26,533365
1846718,0.9158814307715359,9,533365
1846719,0.580177181701825,4,533365
1846720,0.538727398928706,2,533365
1846721,0.18362149702993802,3,533365
1846722,0.0549986377018297,15,533365
1848217,0.973129736132725,17,534145
1848218,0.934086933139837,25,534145
1848219,0.889645885642375,3,534145
1848220,0.8167275432225609,13,534145
1848221,0.182593521361463,31,534145
1848222,0.0787931618354482,2,534145
1849460,0.9999966310233621,13,534864
1849461,0.995373121183381,2,534864
1849462,0.8479913487751229,17,534864
1849463,0.7130901488317192,26,534864
1849464,0.6315717970666129,3,534864
1849465,0.124984049521936,34,534864
1851709,0.99998367863464,17,536014
1851710,0.9999284860169101,11,536014
1851711,0.9991144100294099,2,536014
1851712,0.9878893852584599,3,536014
1851713,0.9691270393674141,10,536014
1851714,0.960508779914527,26,536014
1854202,0.95064963726574,5,537443
1854203,0.8534846891868141,8,537443
1854204,0.159161061969469,6,537443
1855956,0.9987915520879151,26,538379
1855957,0.998065486840035,6,538379
1855958,0.9907047536939999,17,538379
1855959,0.7104308206522522,2,538379
1855960,0.6904405228671651,9,538379
1855961,0.41062154312599397,31,538379
1857886,0.863883951028128,31,539462
1857887,0.845214438647293,9,539462
1857888,0.7497689288176429,15,539462
1857889,0.17790879971081197,17,539462
1862695,0.9865234365113491,22,542197
1862696,0.96345992963671,23,542197
1862697,0.501484461620912,2,542197
1862698,0.37120746006291905,15,542197
1862699,0.11363682770740699,17,542197
1862700,0.0900326274367049,31,542197
1867592,0.999995294977297,22,544884
1867593,0.99970904728736,17,544884
1867594,0.995408620709489,10,544884
1867595,0.993187357813952,3,544884
1867596,0.979470770877494,2,544884
1867597,0.969425699472325,19,544884
1867598,0.9542509810060009,15,544884
1867599,0.8589056908403679,34,544884
1867600,0.259203059126671,31,544884
1867601,0.0546489370698979,4,544884
1869361,0.9977864966673121,35,545652
1869362,0.9968920398106429,2,545652
1869363,0.986986958293208,26,545652
1869364,0.9822462649157,25,545652
1869365,0.931360316267682,31,545652
1869366,0.9166728178951401,15,545652
1869733,0.999978634170278,37,545924
1869734,0.9992180190494929,17,545924
1869735,0.9571172709316128,5,545924
1869736,0.0509454915362054,3,545924
1872717,0.9654272379126729,26,547592
1872718,0.900932938760112,11,547592
1872719,0.0845350538588417,31,547592
1872720,0.0779523483549124,17,547592
1872721,0.0778089274774243,2,547592
1872722,0.0590145653935324,12,547592
1873138,0.9797029097256109,6,547861
1873139,0.961110260801864,5,547861
1873140,0.0782861128004753,31,547861
1873141,0.0506420109827892,17,547861
1873993,0.959968104909423,30,548251
1873994,0.0510952619902131,31,548251
1874881,0.9999578705512691,13,548801
1874882,0.9998130193369208,37,548801
1874883,0.9812586639750641,26,548801
1874884,0.9609114278887408,17,548801
1874885,0.160978609690958,2,548801
1874886,0.153333080855036,31,548801
1874887,0.109904371759593,22,548801
1874888,0.0954608055161885,15,548801
1874910,0.9812507013257259,36,548826
1874911,0.9529211492663381,22,548826
1874912,0.947224982271132,31,548826
1874913,0.9439934740965559,4,548826
1875250,0.9874391977978849,6,549021
1875251,0.9770383344823059,1,549021
1876075,0.9957128218479301,37,549647
1876076,0.9455229132890491,2,549647
1876077,0.369190424846279,17,549647
1876767,0.9411575466816129,30,550063
1876768,0.151393847781737,17,550063
1876769,0.0607669775554082,3,550063
1878969,0.999855649439592,17,551242
1878970,0.9996808005013609,13,551242
1878971,0.964340652595744,31,551242
1878972,0.941860992755543,8,551242
1878973,0.0564942586609712,37,551242
1880213,0.992348301676597,37,551960
1880214,0.908601431821817,31,551960
1880215,0.84926743621123,13,551960
1880216,0.0752574484891546,17,551960
1881021,0.9293200935215621,31,552438
1881022,0.905917316765156,3,552438
1881023,0.744170403696571,15,552438
1881024,0.6919750655744411,2,552438
1881025,0.22195036282071698,17,552438
1881026,0.178595232562128,4,552438
1887655,0.9983273264004301,2,555583
1887656,0.9700199861993679,17,555583
1887657,0.9480363590203159,37,555583
1887658,0.93105210235555,34,555583
1887659,0.840040509428601,13,555583
1887660,0.524830485503374,15,555583
1887661,0.24573379159205802,31,555583
1888287,0.9996439141829279,34,555900
1888288,0.994173593886711,2,555900
1888289,0.988306105163636,37,555900
1888290,0.9679465351133759,17,555900
1888291,0.823736904394116,19,555900
1888292,0.5599513562932671,26,555900
1888293,0.38367738901503495,31,555900
1888294,0.11272725024271801,15,555900
1894255,0.998004769621765,5,559515
1894256,0.9640320430104621,16,559515
1894257,0.9328356223036659,21,559515
1896635,0.9978320764347309,2,561091
1896636,0.9218206509001879,12,561091
1896637,0.8217373654121422,31,561091
1896638,0.7703307036446859,22,561091
1897313,0.9999984941589128,9,561538
1897314,0.961999689368259,34,561538
1897315,0.9601426479893579,33,561538
1897316,0.837908999342142,19,561538
1897317,0.613904843882501,31,561538
1897318,0.141215864547983,15,561538
1898692,0.967552833211205,2,562446
1898693,0.9415130232241992,3,562446
1898694,0.94023172489002,31,562446
1898695,0.07873497650101,17,562446
1898696,0.0575067462466908,4,562446
1899882,0.9862481476081439,14,563189
1899883,0.9784008479498381,3,563189
1899884,0.8968286643036391,17,563189
1899885,0.20088302850715198,31,563189
1899886,0.18682318711351503,4,563189
1911618,0.788684471902453,13,570417
1911619,0.740418565350118,22,570417
1911620,0.09115045841216302,2,570417
1914314,0.9995254014306991,37,571856
1914315,0.9912473800470759,2,571856
1914316,0.9602661438253429,17,571856
1914317,0.786230343804341,19,571856
1917778,0.981930328102285,10,573824
1917779,0.980989803923831,6,573824
1917780,0.876737770173913,17,573824
1917781,0.0877459640321395,31,573824
1917782,0.0536265205283203,2,573824
1917783,0.053449022346699,15,573824
1918683,0.9966144524368841,37,574304
1918684,0.9849974412062131,19,574304
1918685,0.9705064342995571,17,574304
1918686,0.9609364767473291,34,574304
1918687,0.880986934125165,31,574304
1918688,0.0517641600571738,2,574304
1919089,0.9485902236238009,36,574517
1919090,0.0508027468387709,26,574517
1921805,0.988857692303698,37,576100
1921806,0.9731528244933281,13,576100
1921807,0.257207028469839,17,576100
1921808,0.232519405896127,2,576100
1924755,0.974163605880917,25,577661
1924756,0.9154921050641741,6,577661
1924757,0.870551133988653,10,577661
1924758,0.8393191692692141,20,577661
1924759,0.5792652569164151,17,577661
1924760,0.11643392117079301,26,577661
1924761,0.0793262815457078,31,577661
1925343,0.9999607688401649,13,578001
1925344,0.941460103955927,2,578001
1925345,0.939985338421246,26,578001
1925346,0.8630259520169828,24,578001
1925347,0.6020554729022739,17,578001
1925863,0.999911923675472,13,578317
1925864,0.9994830039115341,2,578317
1925865,0.943072008803321,27,578317
1925866,0.163517285620685,17,578317
1925867,0.100600166742854,26,578317
1928946,0.9886499410462121,15,580278
1928947,0.9324314208331579,33,580278
1928948,0.0661832871775133,31,580278
1929221,0.9804183485201959,14,580407
1929222,0.0573396231553118,29,580407
1929282,0.9435893034373599,23,580457
1929283,0.937846704305511,2,580457
1929284,0.8858394271018459,34,580457
1929285,0.7109632413514809,37,580457
1929286,0.13245450947357598,17,580457
1929287,0.0790413685088911,31,580457
1934586,0.999452789511913,35,584188
1934587,0.97909246478439,26,584188
1934588,0.9178281650132271,4,584188
1934589,0.385688431353962,2,584188
1934590,0.0783450150732622,17,584188
1934591,0.0709833435307793,6,584188
1940894,0.9997032201925992,31,589047
1940895,0.996230826634642,3,589047
1940896,0.760980210861172,17,589047
1940897,0.703239439089455,2,589047
1940898,0.685830078617603,9,589047
1940899,0.627751799210063,6,589047
1940900,0.0942130900203471,15,589047
1974802,0.923683116129813,10,614671
1974803,0.7551944631291909,2,614671
1974804,0.473235872646004,15,614671
1974805,0.21932825358926603,17,614671
1977907,0.9999999998184541,2,617068
1977908,0.999999677099583,12,617068
1977909,0.999985107647797,13,617068
1977910,0.9999486431478609,17,617068
1977911,0.996303637368255,4,617068
1977912,0.9874109138132141,3,617068
1990365,0.999307402755212,36,626743
1990366,0.8938405102087471,3,626743
1990367,0.8851421637970649,2,626743
1991167,0.999233766009999,13,627366
1991168,0.931865558885538,7,627366
1991169,0.89976462660673,17,627366
1991170,0.8609640322364479,26,627366
1991171,0.18679475823800698,3,627366
1993027,0.9998885006610941,15,628811
1993028,0.9994713034189742,13,628811
1993029,0.9769642238117769,27,628811
1993030,0.9629800409644841,2,628811
1993031,0.6045439596643349,17,628811
1993032,0.0966700317737458,24,628811
2005130,0.999991081666442,2,638085
2005131,0.999961520656116,13,638085
2005132,0.9727090749933729,4,638085
2005133,0.951663361663222,11,638085
2005134,0.9113781898953209,5,638085
2005135,0.0979298769273323,26,638085
2005136,0.0524488546670267,17,638085
2035251,0.611761421637548,37,655730
2035252,0.540407107357318,13,655730
2035253,0.0598496243418279,17,655730
2051609,0.940635779357718,11,664187
2051610,0.904684956188107,2,664187
2051611,0.726505755839144,17,664187
2051612,0.222282225048636,37,664187
2051613,0.0523957152933115,31,664187
2070163,0.999999440852851,13,673593
2070164,0.999943846790409,24,673593
2070165,0.999876194503686,26,673593
2070166,0.992157911851982,15,673593
2070167,0.9894787181044421,2,673593
2070168,0.934076157710971,17,673593
2080995,0.97342543252198,12,679017
2080996,0.962834042446038,21,679017
2080997,0.9467084484166829,27,679017
2080998,0.16103899844557099,26,679017
2080999,0.107285878521301,2,679017
2081000,0.0641361377832064,13,679017
2083614,0.9044098048439742,15,680518
2083615,0.598700969279506,13,680518
2083616,0.37184455206945705,17,680518
2083617,0.0998840180664403,2,680518
2083618,0.0516702573742496,26,680518
2083895,0.998803081336373,26,680698
2083896,0.950460758737559,9,680698
2083897,0.880422060875841,31,680698
2083898,0.8723825069416941,17,680698
2083899,0.5351181652800729,5,680698
2083900,0.271229631450827,4,680698
2083901,0.134869129874994,6,680698
2085395,0.995728484527155,17,681512
2085396,0.9426968129867349,5,681512
2085397,0.787033770978953,31,681512
2085398,0.6542960348052889,6,681512
2085399,0.0521892408202052,7,681512
2113477,0.9998013135720291,34,694916
2113478,0.11968708274009698,37,694916
2113645,0.9999974846780271,22,695016
2113646,0.7904069598952779,16,695016
2113647,0.10345365502515501,31,695016
2120468,0.99964667989408,2,698396
2120469,0.991370817685377,21,698396
2120470,0.97608705339396,27,698396
2120676,0.9927044974262328,12,698507
2120677,0.9884298345629979,38,698507
2120678,0.9860531914104721,2,698507
2120679,0.980905719370452,27,698507
2128335,0.987630525694864,22,702101
2128336,0.9813651011063691,24,702101
2128337,0.0507586422895321,17,702101
2130944,0.9439736876444,13,703432
2130945,0.890361960007239,17,703432
2130946,0.8819839718582991,11,703432
2130947,0.815316252076993,12,703432
2130948,0.5994339820273821,26,703432
2130949,0.593645638844027,28,703432
2130950,0.51339831604387,2,703432
2130951,0.285424318257137,34,703432
2130952,0.0737574028226955,27,703432
2130958,0.971157345809923,27,703434
2130959,0.49983740480583205,25,703434
2130960,0.19678190957740802,21,703434
2130961,0.0803364875913436,12,703434
2130962,0.0524943157376669,2,703434
2135470,0.9508571504826291,35,705758
2135471,0.46719231256293603,31,705758
2135472,0.0973661009225467,2,705758
2135473,0.0615082020391661,26,705758
2135474,0.0605450788449498,22,705758
2143482,0.9979933013970591,2,709872
2143483,0.965521435115053,10,709872
2143484,0.754946200165974,17,709872
2143485,0.176206769425011,13,709872
2143486,0.0724156238856922,4,709872
2182535,0.16869949219008698,31,728505
2182536,0.133098374012776,34,728505
2182537,0.0720114088266113,6,728505
2157222,0.326910330888475,15,716443
2179918,0.981861782740461,2,727147
2179919,0.9780816318448159,37,727147
2179920,0.118477754442655,17,727147
2184157,0.995228266194327,35,729271
2184158,0.9903736331645359,2,729271
2184159,0.962646953087939,5,729271
2184160,0.756023380417511,26,729271
2184161,0.124638895371838,31,729271
2184162,0.0900157384768542,6,729271
2187134,0.9999152063211558,34,730663
2187135,0.968791572494885,2,730663
2187136,0.125386468302159,37,730663
2206993,0.999999999114922,13,739867
2206994,0.981762399993937,15,739867
2206995,0.9500201300794939,24,739867
2206996,0.856854942413482,26,739867
2206997,0.64785331542892,17,739867
2209295,0.8448991642964859,30,740942
2209296,0.5686305432728299,3,740942
2209297,0.557202571043106,17,740942
2209298,0.27464702269047,31,740942
2262742,0.9943096817014441,35,766495
2262743,0.9449774975318008,6,766495
2262744,0.49099966958240293,2,766495
2262745,0.186146271876868,17,766495
2262746,0.109048228778508,31,766495
2265780,0.9997591877520999,2,768075
2265781,0.9938190339611921,3,768075
2265782,0.977040145380268,12,768075
2265783,0.9685842242098079,27,768075
2265784,0.941024334499,11,768075
2265785,0.10717970582679599,13,768075
2282879,0.999374242538893,10,776203
2282880,0.529076845567936,2,776203
2282881,0.0708230331585457,13,776203
2282882,0.0579520446269887,37,776203
2293192,0.9823034105854179,2,781435
2293193,0.907201514714504,21,781435
2293194,0.9022396594745641,11,781435
2293195,0.8266209913558349,12,781435
2293196,0.7707270886931691,17,781435
2293197,0.120891237521898,27,781435
1581662,0.9998575366841641,13,413550
1581663,0.985063310309593,17,413550
1581664,0.959807471196384,37,413550
1581665,0.957644464731561,20,413550
1581666,0.923307139107414,26,413550
1581667,0.115255836620956,3,413550
1581668,0.0524312540852208,31,413550
1581965,0.9363483455726559,17,413637
1581966,0.9203027583561221,29,413637
1581967,0.8973832408490999,31,413637
1581968,0.82776601291742,26,413637
1581969,0.232892085210577,13,413637
1581970,0.16616047659092198,10,413637
1587047,0.95221771381613,17,415147
1587048,0.8415900988884271,2,415147
1587049,0.608627671757532,25,415147
1587050,0.43379375602227704,31,415147
1587051,0.0781137891569589,13,415147
1588687,0.9023008565400741,8,415662
1588688,0.892956252488832,2,415662
1588689,0.8171125511660979,20,415662
1588690,0.7227265212409469,13,415662
1588691,0.5338437677089679,17,415662
1588692,0.147564830655019,31,415662
1594023,0.9625021379247131,30,417225
1594024,0.106235081411912,31,417225
1594974,0.918737580752234,31,417506
1595239,0.99972004364052,11,417583
1595240,0.99187743598681,17,417583
1595241,0.987604538454732,4,417583
1595242,0.974198120683215,2,417583
1595243,0.8000263474936959,12,417583
1595244,0.0566143255608018,31,417583
1595562,0.99835708444398,2,417670
1595563,0.9868724560928321,11,417670
1595564,0.9716991747447221,17,417670
1595565,0.9592753751961259,12,417670
1595566,0.951412774981006,4,417670
1595567,0.8932990488303479,3,417670
1595568,0.8827474512056019,21,417670
1595849,0.9999997197983299,13,417739
1595850,0.9998777172189499,26,417739
1595851,0.9877090676264828,24,417739
1595852,0.9699575775690259,17,417739
1595853,0.9213352803000459,2,417739
1597811,0.9999878349356909,13,418293
1597812,0.999916453086665,26,418293
1597813,0.9963907647549829,17,418293
1597814,0.987905674255073,37,418293
1597815,0.940608040808985,3,418293
1597816,0.8965257861230309,31,418293
1597817,0.0769378318831769,4,418293
1601136,0.9999012082107359,22,419207
1601137,0.999777423188508,12,419207
1601138,0.9886599949497281,38,419207
1601139,0.748301375121605,28,419207
1601140,0.510582406263141,2,419207
1601141,0.0567671243590365,27,419207
1601142,0.0562398433405402,11,419207
1603266,0.9999715841932209,17,419765
1603267,0.9997483928074521,13,419765
1603268,0.9987797284402711,2,419765
1603269,0.9970400802609419,24,419765
1603270,0.9952544939881278,7,419765
1603271,0.971569914968725,3,419765
1603272,0.930605063516375,26,419765
1603273,0.909146803546917,31,419765
1603274,0.8646311422489878,4,419765
1603560,0.9947189203452851,31,419836
1603561,0.9894871498817259,2,419836
1603562,0.9053945084024921,5,419836
1603563,0.879324750332537,17,419836
1603564,0.33113014258984197,6,419836
1603565,0.131404524932524,15,419836
1603872,0.999960548834855,13,419919
1603873,0.9992319307260351,27,419919
1603874,0.9988284047166701,2,419919
1603875,0.988804368327508,17,419919
1603876,0.6789410309709589,22,419919
1603877,0.155178238899884,31,419919
1603878,0.0738792132724205,15,419919
1604986,0.9442981731740959,35,420216
1604987,0.906478749190609,2,420216
1604988,0.8724472541335521,31,420216
1604989,0.8267097514782881,26,420216
1604990,0.769217125811653,17,420216
1604991,0.0641136079170688,4,420216
1605974,0.980764656949998,4,420500
1605975,0.9787913881826921,29,420500
1605976,0.963176070116675,17,420500
1605977,0.912949079239897,5,420500
1605978,0.7526302144903709,2,420500
1605979,0.24203151626206598,28,420500
1605980,0.0628706185071025,36,420500
1606163,0.9832552983445559,36,420547
1606164,0.108861661130342,31,420547
1606714,0.9881275134573192,26,420694
1606715,0.9338401552733109,13,420694
1606716,0.8418757129432299,31,420694
1606717,0.81604139651382,12,420694
1606718,0.8094991888746859,15,420694
1606719,0.797809710373341,11,420694
1606720,0.17880420377690698,17,420694
1606721,0.12204662535651802,2,420694
1607101,0.9999239993581641,2,420802
1607102,0.9935955638646992,31,420802
1607103,0.9863959025591751,12,420802
1607104,0.958869025751206,27,420802
1607105,0.616398178643165,17,420802
1607106,0.0576857831107333,11,420802
1608424,0.968428807713687,26,421150
1608425,0.95370450548052,17,421150
1608426,0.8555781602254051,28,421150
1608427,0.230378504810844,2,421150
1608428,0.0583492507534556,34,421150
1608433,0.99881334561032,31,421153
1608434,0.9897686959801641,29,421153
1608435,0.9831277101580408,36,421153
1609357,0.999992699275227,13,421396
1609358,0.9942566342906709,22,421396
1609359,0.9391571301603879,2,421396
1609360,0.8704592068196391,3,421396
1609361,0.8550555114445122,23,421396
1609362,0.845009806417991,17,421396
1609363,0.794889433213398,15,421396
1609364,0.39475042390710297,26,421396
1609365,0.211856799262427,37,421396
1610895,0.972751737259355,17,421815
1610896,0.9386442648408091,22,421815
1610897,0.9261233732616271,25,421815
1610898,0.9089858352361341,2,421815
1610899,0.8884543348596411,29,421815
1610900,0.8691594237394409,26,421815
1610901,0.0805992610953092,13,421815
1610902,0.0663037451108802,4,421815
1610903,0.0543253504890686,3,421815
1612432,0.966741584957682,21,422211
1612433,0.9055506416682869,13,422211
1612434,0.887885450067381,31,422211
1612435,0.147678093222634,17,422211
1614160,0.94497039979141,8,422747
1614161,0.0700260338300905,31,422747
1616275,0.8450758451966,13,423375
1616276,0.574119907557518,17,423375
1616277,0.519111964795205,2,423375
1616278,0.5019325766648549,37,423375
1616279,0.0595967213700992,34,423375
1616484,0.9999214414211991,22,423430
